,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,renovated,MHI
20962,3.0,2.5,1600.0,3573.0,2.0,0.0,0.0,3,7,1600.0,0.0,2013,98056,47.507,-122.181,1500.0,11089.0,0,113525.0
20963,2.0,1.75,1410.0,1005.0,1.5,0.0,0.0,3,9,900.0,510.0,2011,98027,47.5446,-122.01799999999999,1440.0,1188.0,0,139094.0
20964,3.0,1.5,1580.0,1228.0,3.0,0.0,0.0,3,8,1580.0,0.0,2014,98115,47.6765,-122.32,1580.0,3605.0,0,121632.0
20965,3.0,3.5,3940.0,11632.0,2.0,0.0,0.0,3,10,3940.0,0.0,2014,98166,47.438,-122.344,2015.0,11632.0,0,131806.0
20966,5.0,2.75,4450.0,9600.0,2.0,0.0,0.0,3,9,3650.0,800.0,2014,98011,47.7336,-122.21,4000.0,9750.0,0,130139.0
20967,4.0,2.5,2009.0,5000.0,2.0,0.0,0.0,3,8,2009.0,0.0,2014,98092,47.2577,-122.198,2009.0,5182.0,0,111181.0
20968,6.0,5.0,2732.0,7655.0,2.0,0.0,0.0,3,7,2732.0,0.0,2009,98002,47.3045,-122.211,3078.0,69993.0,0,68115.0
20969,3.0,2.5,2090.0,4590.0,2.0,0.0,0.0,3,7,2090.0,0.0,2005,98042,47.3992,-122.163,2190.0,4060.0,0,110583.0
20970,2.0,2.5,980.0,1013.0,3.0,0.0,0.0,3,8,980.0,0.0,2008,98117,47.6844,-122.387,980.0,1023.0,0,130129.0
20971,5.0,3.5,2815.0,5619.0,2.0,0.0,0.0,3,9,2815.0,0.0,2012,98055,47.4299,-122.20700000000001,2583.0,5295.0,0,101304.0
20972,4.0,2.5,3170.0,8523.0,2.0,0.0,0.0,3,9,3170.0,0.0,2008,98033,47.6854,-122.184,3230.0,8523.0,0,147125.0
20973,5.0,3.25,3030.0,7410.0,2.0,0.0,0.0,3,8,2150.0,880.0,2014,98106,47.553000000000004,-122.354,2020.0,7410.0,0,96410.0
20974,2.0,2.5,1280.0,940.0,2.0,0.0,0.0,3,8,1060.0,220.0,2006,98103,47.6904,-122.36399999999999,1290.0,2900.0,0,138750.0
20975,3.0,2.5,2030.0,1160.0,3.0,0.0,0.0,3,9,1970.0,60.0,2007,98004,47.6213,-122.2,1950.0,1160.0,0,175395.0
20976,3.0,2.5,2490.0,4540.0,2.5,0.0,0.0,3,8,2490.0,0.0,2012,98059,47.5051,-122.155,2640.0,3844.0,0,100813.0
20977,3.0,2.5,3030.0,4500.0,2.0,0.0,0.0,3,8,3030.0,0.0,2009,98059,47.4944,-122.15,3030.0,4501.0,0,115859.0
20978,2.0,2.5,1470.0,690.0,3.0,0.0,3.0,3,8,1470.0,0.0,2008,98103,47.6523,-122.346,1480.0,1284.0,0,146125.0
20979,3.0,2.25,1620.0,997.0,2.5,0.0,0.0,3,8,1540.0,80.0,2012,98027,47.5394,-122.027,1620.0,1068.0,0,139094.0
20980,4.0,3.0,5520.0,8313.0,2.0,0.0,3.0,3,9,3570.0,1950.0,2008,98006,47.5655,-122.12899999999999,3770.0,8278.0,0,160625.0
20981,3.0,3.5,3200.0,10344.0,2.0,0.0,0.0,3,10,3200.0,0.0,2007,98011,47.7636,-122.21600000000001,2550.0,20152.0,0,97193.0
20982,4.0,2.5,2580.0,3943.0,2.0,0.0,0.0,3,8,2580.0,0.0,2013,98033,47.6853,-122.21,1700.0,5772.0,0,163860.0
20983,4.0,3.0,2050.0,4000.0,2.0,0.0,0.0,3,8,2050.0,0.0,2014,98001,47.3523,-122.275,2050.0,4000.0,0,90343.0
20984,3.0,2.5,2430.0,5867.0,2.0,0.0,0.0,3,7,2430.0,0.0,2011,98065,47.5162,-121.87200000000001,2620.0,5866.0,0,153611.0
20985,4.0,3.25,3060.0,3898.0,2.0,0.0,0.0,3,10,2300.0,760.0,2014,98027,47.5311,-122.073,2920.0,3448.0,0,182870.0
20986,2.0,2.0,1540.0,9714.0,2.0,0.0,0.0,3,8,1540.0,0.0,2008,98177,47.7628,-122.359,1840.0,8179.0,0,123287.0
20987,3.0,3.25,1310.0,1072.0,2.0,0.0,0.0,3,8,1060.0,250.0,2008,98107,47.6744,-122.374,1160.0,1266.0,0,153942.0
20988,3.0,2.5,1800.0,3168.0,2.0,0.0,0.0,3,8,1800.0,0.0,2014,98065,47.5342,-121.84100000000001,1800.0,3393.0,0,153611.0
20989,3.0,2.5,2370.0,4200.0,2.0,0.0,0.0,3,8,2370.0,0.0,2014,98038,47.3699,-122.01899999999999,2370.0,4370.0,0,121696.0
20990,3.0,2.25,1445.0,1512.0,2.0,0.0,0.0,3,7,1300.0,145.0,2004,98027,47.5341,-122.069,1445.0,1082.0,0,182870.0
20991,3.0,2.25,1450.0,1619.0,2.0,0.0,0.0,3,8,1140.0,310.0,2006,98122,47.6076,-122.304,1580.0,3472.0,0,114531.0
20992,3.0,2.5,1740.0,1236.0,3.0,0.0,2.0,3,8,1740.0,0.0,2008,98116,47.5891,-122.387,1740.0,1280.0,0,155545.0
20993,4.0,2.5,3560.0,5265.0,3.0,0.0,0.0,3,8,3560.0,0.0,2014,98052,47.7047,-122.113,3220.0,4892.0,0,212961.0
20994,3.0,2.75,2130.0,1400.0,2.0,0.0,0.0,3,9,1080.0,1050.0,2010,98118,47.5661,-122.29,1880.0,3132.0,0,96433.0
20995,5.0,2.75,2980.0,4502.0,2.0,0.0,0.0,3,9,2980.0,0.0,2007,98028,47.7698,-122.235,2850.0,4501.0,0,108059.0
20996,3.0,3.0,2840.0,7201.0,2.0,0.0,0.0,3,9,2840.0,0.0,2014,98065,47.5165,-121.883,2540.0,5260.0,0,153611.0
20997,4.0,2.5,3420.0,6845.0,2.0,0.0,0.0,3,9,3420.0,0.0,2009,98052,47.6777,-122.156,2800.0,5715.0,0,93828.0
20998,3.0,2.5,1660.0,4083.0,2.0,0.0,0.0,3,7,1660.0,0.0,2013,98038,47.3595,-122.045,1800.0,4087.0,0,94613.0
20999,2.0,2.25,1150.0,711.0,2.0,0.0,0.0,3,7,1150.0,0.0,2013,98027,47.5323,-122.071,1150.0,748.0,0,182870.0
21000,3.0,2.25,1410.0,1287.0,2.0,0.0,0.0,3,7,1290.0,0.0,2005,98027,47.5344,-122.068,1490.0,1435.0,0,182870.0
21001,3.0,2.0,1420.0,1369.0,2.5,0.0,0.0,3,9,1340.0,80.0,2007,98109,47.6472,-122.35700000000001,1540.0,2168.0,0,200294.0
21002,3.0,2.5,1860.0,5025.0,2.0,0.0,0.0,3,8,1860.0,0.0,2010,98038,47.3557,-122.059,2000.0,5550.0,0,102350.0
21003,2.0,1.5,1340.0,1210.0,2.0,0.0,0.0,3,8,1120.0,220.0,2008,98144,47.588,-122.305,1340.0,1213.0,0,69209.0
21004,2.0,1.5,1530.0,1012.0,2.0,0.0,0.0,3,8,1200.0,330.0,2005,98122,47.602,-122.306,1530.0,1425.0,0,114531.0
21005,3.0,2.5,1509.0,1114.0,3.0,0.0,0.0,3,8,1509.0,0.0,2014,98133,47.7049,-122.34,1509.0,2431.0,0,109919.0
21006,3.0,2.5,2350.0,3798.0,2.0,0.0,0.0,3,8,2350.0,0.0,2013,98029,47.543,-122.01,2020.0,3532.0,0,139094.0
21007,2.0,1.5,1010.0,825.0,3.0,0.0,0.0,3,7,1010.0,0.0,2007,98125,47.7124,-122.301,1128.0,1080.0,0,76103.0
21008,5.0,3.5,4495.0,10079.0,2.0,0.0,0.0,3,9,3580.0,915.0,2013,98011,47.7339,-122.209,4495.0,10079.0,0,130139.0
21009,3.0,2.5,1580.0,991.0,3.0,0.0,0.0,3,9,1580.0,0.0,2009,98119,47.6276,-122.359,1610.0,1297.0,0,156546.0
21010,4.0,3.0,2750.0,7965.0,2.0,0.0,0.0,3,9,2750.0,0.0,2012,98038,47.3479,-122.02799999999999,2750.0,6000.0,0,96682.0
21011,4.0,2.25,1890.0,3615.0,2.0,0.0,0.0,3,7,1890.0,0.0,2005,98029,47.5493,-121.999,1630.0,3280.0,0,139094.0
21012,3.0,2.25,1320.0,963.0,2.0,0.0,0.0,3,7,1040.0,280.0,2007,98106,47.5199,-122.35700000000001,1300.0,1285.0,0,70347.0
21013,4.0,2.5,2150.0,3721.0,2.0,0.0,0.0,3,8,2150.0,0.0,2006,98002,47.3363,-122.21700000000001,2150.0,3721.0,0,65000.0
21014,4.0,2.5,3340.0,8384.0,2.0,0.0,0.0,3,9,3340.0,0.0,2014,98052,47.6761,-122.152,1560.0,9429.0,0,93828.0
21015,3.0,2.5,1850.0,3400.0,2.0,0.0,0.0,3,7,1850.0,0.0,2010,98053,47.6871,-122.014,1850.0,3400.0,0,173940.0
21016,2.0,2.5,1950.0,2162.0,2.0,0.0,0.0,3,9,1500.0,450.0,2012,98118,47.5622,-122.292,1800.0,2457.0,0,96433.0
21017,5.0,3.25,4240.0,9588.0,2.0,0.0,0.0,3,9,4240.0,0.0,2014,98053,47.6901,-122.01799999999999,4080.0,8425.0,0,173940.0
21018,4.0,3.5,2700.0,2868.0,2.0,0.0,0.0,3,11,1920.0,780.0,2006,98118,47.5685,-122.286,1430.0,3858.0,0,96433.0
21019,5.0,4.0,3040.0,6000.0,2.0,0.0,0.0,3,8,2280.0,760.0,2011,98065,47.5189,-121.876,3070.0,5558.0,0,153611.0
21020,4.0,2.5,2460.0,7930.0,2.0,0.0,0.0,3,8,2460.0,0.0,2005,98033,47.6684,-122.175,1850.0,9000.0,0,119948.0
21021,4.0,2.5,2110.0,3825.0,2.0,0.0,0.0,3,7,2110.0,0.0,2013,98042,47.358999999999995,-122.08200000000001,1950.0,3825.0,0,93203.0
21022,2.0,1.0,780.0,1133.0,2.0,0.0,0.0,3,7,780.0,0.0,2009,98144,47.5924,-122.295,1130.0,1270.0,0,105461.0
21023,5.0,3.5,2640.0,6895.0,2.0,0.0,0.0,3,7,2640.0,0.0,2001,98065,47.5298,-121.87899999999999,2640.0,5267.0,0,153611.0
21024,5.0,4.0,5190.0,14600.0,2.0,0.0,1.0,3,11,5190.0,0.0,2013,98039,47.6102,-122.225,3840.0,19250.0,0,245000.0
21025,4.0,2.5,2420.0,8404.0,2.0,0.0,0.0,3,8,2420.0,0.0,2013,98042,47.372,-122.13,2440.0,4822.0,0,95133.0
21026,4.0,2.5,1987.0,6000.0,2.0,0.0,0.0,3,7,1987.0,0.0,2011,98001,47.2679,-122.255,1880.0,9589.0,0,61196.0
21027,1.0,1.0,720.0,3166.0,1.0,0.0,0.0,3,6,720.0,0.0,1920,98116,47.5811,-122.389,1140.0,6250.0,0,131418.0
21028,2.0,1.5,1130.0,912.0,2.0,0.0,0.0,3,8,1000.0,130.0,2006,98116,47.5638,-122.38799999999999,1500.0,1474.0,0,131418.0
21029,4.0,2.5,2810.0,4500.0,2.0,0.0,0.0,3,9,2810.0,0.0,2014,98038,47.3552,-122.023,2980.0,5046.0,0,96682.0
21030,3.0,3.25,1500.0,1442.0,2.0,0.0,0.0,3,8,1150.0,350.0,2007,98106,47.5592,-122.36200000000001,1500.0,1533.0,0,96410.0
21031,4.0,2.0,1390.0,745.0,3.0,0.0,0.0,3,7,1390.0,0.0,2008,98027,47.5393,-122.02600000000001,1390.0,942.0,0,139094.0
21032,4.0,2.5,2500.0,4945.0,2.0,0.0,0.0,3,9,2500.0,0.0,2013,98065,47.5185,-121.885,2760.0,6000.0,0,153611.0
21033,4.0,3.5,3906.0,9674.0,2.0,0.0,2.0,3,9,3906.0,0.0,2014,98001,47.2931,-122.264,2673.0,6500.0,0,73583.0
21034,5.0,6.0,7120.0,40806.0,2.0,0.0,4.0,3,12,5480.0,1640.0,2007,98006,47.5451,-122.11399999999999,3440.0,36859.0,0,182870.0
21035,3.0,2.5,1470.0,1256.0,2.0,0.0,0.0,3,8,930.0,540.0,2006,98122,47.6033,-122.309,1510.0,1797.0,0,114531.0
21036,5.0,3.5,3230.0,7560.0,2.0,0.0,0.0,3,10,3230.0,0.0,2007,98052,47.6467,-122.118,3230.0,8580.0,0,133917.0
21037,3.0,2.5,2700.0,5764.0,2.0,0.0,0.0,3,9,2700.0,0.0,2014,98075,47.5618,-122.027,3270.0,14700.0,0,127148.0
21038,4.0,2.5,4073.0,17334.0,2.0,0.0,0.0,3,8,4073.0,0.0,2008,98001,47.2949,-122.27,1780.0,9625.0,0,73583.0
21039,4.0,2.5,3361.0,5038.0,2.0,0.0,0.0,3,9,3361.0,0.0,2014,98092,47.3269,-122.165,2316.0,4105.0,0,91484.0
21040,4.0,2.25,1610.0,3560.0,2.0,0.0,0.0,3,7,1610.0,0.0,2010,98038,47.3669,-122.02,1760.0,3692.0,0,121696.0
21041,4.0,3.5,3830.0,7150.0,2.0,0.0,0.0,3,9,3830.0,0.0,2014,98052,47.7049,-122.126,3640.0,6055.0,0,212961.0
21042,3.0,3.25,1470.0,1235.0,2.0,0.0,0.0,3,7,1180.0,290.0,2008,98108,47.5537,-122.31299999999999,1470.0,1243.0,0,85659.0
21043,5.0,3.0,3190.0,7081.0,1.0,0.0,2.0,3,9,1890.0,1300.0,2013,98178,47.50899999999999,-122.24,2270.0,7623.0,0,85360.0
21044,4.0,3.25,3250.0,5478.0,2.0,0.0,0.0,3,9,3250.0,0.0,2014,98065,47.5178,-121.887,3250.0,5482.0,0,153611.0
21045,3.0,2.25,1490.0,4539.0,2.0,0.0,0.0,3,7,1490.0,0.0,2009,98028,47.7607,-122.23299999999999,1750.0,4667.0,0,108059.0
21046,5.0,2.75,2900.0,5155.0,2.0,0.0,0.0,3,8,2900.0,0.0,2008,98075,47.5977,-122.008,2900.0,6176.0,0,208056.0
21047,4.0,2.5,2540.0,5001.0,2.0,0.0,0.0,3,9,2540.0,0.0,2005,98108,47.5423,-122.302,2360.0,6834.0,0,50406.0
21048,5.0,2.75,3360.0,12080.0,2.0,0.0,0.0,3,9,3360.0,0.0,2014,98011,47.7757,-122.17299999999999,3360.0,9724.0,0,119255.0
21049,2.0,1.25,860.0,1277.0,2.0,0.0,0.0,3,7,860.0,0.0,2007,98144,47.5842,-122.314,1280.0,1265.0,0,69209.0
21050,4.0,2.5,3020.0,6068.0,2.0,0.0,0.0,3,9,3020.0,0.0,2006,98072,47.773,-122.16,3240.0,5757.0,0,119255.0
21051,3.0,2.5,1330.0,1200.0,3.0,0.0,0.0,3,7,1330.0,0.0,2002,98133,47.7034,-122.344,1330.0,1206.0,0,109919.0
21052,4.0,2.5,2578.0,4554.0,2.0,0.0,0.0,3,9,2578.0,0.0,2014,98092,47.2603,-122.194,2647.0,4554.0,0,111181.0
21053,4.0,2.5,2640.0,4725.0,2.0,0.0,0.0,3,8,2640.0,0.0,2014,98038,47.371,-122.01700000000001,2370.0,4725.0,0,121696.0
21054,3.0,1.75,1260.0,1133.0,2.0,0.0,0.0,3,7,810.0,450.0,2011,98106,47.5261,-122.361,1260.0,1172.0,0,65134.0
21055,3.0,2.5,1990.0,1891.0,3.0,0.0,0.0,3,9,1990.0,0.0,2012,98102,47.6271,-122.324,1990.0,3600.0,0,147625.0
21056,5.0,3.25,3340.0,4900.0,2.0,0.0,2.0,3,9,2500.0,840.0,2014,98065,47.5193,-121.87700000000001,3220.0,5200.0,0,153611.0
21057,4.0,2.5,2840.0,6284.0,2.0,0.0,0.0,3,9,2840.0,0.0,2013,98056,47.5135,-122.169,2790.0,7168.0,0,113525.0
21058,3.0,2.5,1530.0,1131.0,3.0,0.0,0.0,3,8,1530.0,0.0,2009,98103,47.6993,-122.346,1530.0,1445.0,0,109919.0
21059,3.0,2.5,1780.0,1487.0,3.0,0.0,0.0,3,8,1600.0,180.0,2006,98107,47.6539,-122.351,1780.0,1300.0,0,129297.0
21060,4.0,2.5,2340.0,6973.0,2.0,0.0,0.0,3,8,1930.0,410.0,2005,98065,47.5451,-121.882,2950.0,6908.0,0,153611.0
21061,4.0,2.5,2390.0,5021.0,2.0,0.0,0.0,3,7,2390.0,0.0,2002,98065,47.5353,-121.87899999999999,2520.0,5333.0,0,153611.0
21062,4.0,2.5,2090.0,3777.0,2.0,0.0,0.0,3,8,2090.0,0.0,2012,98038,47.3595,-122.042,2160.0,3993.0,0,124185.0
21063,3.0,1.0,1140.0,8400.0,1.0,0.0,0.0,4,7,1140.0,0.0,1960,98059,47.5022,-122.14399999999999,1400.0,9000.0,0,115859.0
21064,3.0,2.5,1960.0,1477.0,2.0,0.0,0.0,3,7,1670.0,290.0,2012,98059,47.4873,-122.166,1980.0,1467.0,0,80278.0
21065,5.0,3.5,2738.0,6031.0,2.0,0.0,0.0,3,8,2738.0,0.0,2014,98023,47.2962,-122.35,2738.0,5201.0,0,88636.0
21066,4.0,2.5,3691.0,11088.0,2.0,0.0,1.0,3,8,3691.0,0.0,2013,98074,47.6122,-122.059,3190.0,11270.0,0,152332.0
21067,3.0,2.5,2340.0,5171.0,2.0,0.0,0.0,3,8,2340.0,0.0,2013,98045,47.4832,-121.772,2790.0,5684.0,0,111186.0
21068,4.0,3.5,2510.0,3763.0,2.0,0.0,0.0,3,8,1990.0,520.0,2013,98052,47.7002,-122.103,2560.0,3820.0,0,151786.0
21069,6.0,3.0,2800.0,4213.0,2.0,0.0,0.0,3,8,2800.0,0.0,1998,98117,47.6892,-122.389,1440.0,3960.0,0,130129.0
21070,3.0,2.5,1650.0,4777.0,2.0,0.0,0.0,3,8,1650.0,0.0,2013,98065,47.5336,-121.84100000000001,1800.0,3331.0,0,153611.0
21071,2.0,2.25,1061.0,2884.0,2.0,0.0,0.0,3,7,1061.0,0.0,2013,98002,47.346000000000004,-122.21799999999999,1481.0,2887.0,0,65000.0
21072,4.0,2.5,3402.0,14355.0,2.0,0.0,0.0,3,10,2846.0,556.0,2014,98023,47.3009,-122.385,3402.0,8487.0,0,108824.0
21073,4.0,2.5,2542.0,6120.0,2.0,0.0,0.0,3,8,2542.0,0.0,2014,98030,47.3751,-122.18799999999999,2419.0,8984.0,0,45887.0
21074,3.0,2.5,3150.0,151588.0,2.0,0.0,0.0,3,9,3150.0,0.0,2007,98024,47.571999999999996,-121.926,2410.0,208652.0,0,109828.0
21075,4.0,2.5,3010.0,9000.0,2.0,0.0,0.0,3,8,3010.0,0.0,2008,98059,47.4987,-122.147,3250.0,5531.0,0,115859.0
21076,3.0,2.5,1660.0,4898.0,2.0,0.0,0.0,3,7,1660.0,0.0,2011,98038,47.3588,-122.044,1810.0,4462.0,0,94613.0
21077,3.0,2.5,1770.0,5000.0,2.0,0.0,0.0,3,7,1770.0,0.0,2009,98042,47.3358,-122.051,2230.0,5200.0,0,111776.0
21078,3.0,3.0,1960.0,1168.0,2.0,0.0,0.0,3,9,1600.0,360.0,2007,98027,47.5445,-122.014,2080.0,1423.0,0,139094.0
21079,4.0,2.5,1889.0,6000.0,2.0,0.0,0.0,3,7,1889.0,0.0,2012,98001,47.2676,-122.256,1990.0,6350.0,0,61196.0
21080,4.0,2.5,3040.0,6000.0,2.0,0.0,0.0,3,9,3040.0,0.0,2007,98038,47.3473,-122.03,2640.0,6000.0,0,96682.0
21081,4.0,2.75,3420.0,6787.0,2.0,0.0,0.0,3,9,3420.0,0.0,2010,98053,47.6962,-122.023,3450.0,6137.0,0,173940.0
21082,3.0,3.25,1720.0,936.0,2.0,0.0,0.0,3,8,1030.0,690.0,2004,98112,47.6201,-122.309,1720.0,1527.0,0,104408.0
21083,3.0,2.5,1740.0,3043.0,2.0,0.0,0.0,3,7,1740.0,0.0,2012,98011,47.744,-122.181,1920.0,2869.0,0,99718.0
21084,4.0,2.5,2450.0,4247.0,2.0,0.0,0.0,3,8,2450.0,0.0,2013,98052,47.7048,-122.113,2970.0,4685.0,0,212961.0
21085,3.0,1.5,1190.0,785.0,2.0,0.0,0.0,3,8,920.0,270.0,2014,98052,47.6781,-122.117,2820.0,5626.0,0,126923.0
21086,4.0,2.5,3753.0,7204.0,2.0,0.0,0.0,3,10,3336.0,417.0,2008,98023,47.3011,-122.385,3494.0,9375.0,0,108824.0
21087,5.0,3.5,3440.0,6037.0,2.0,0.0,0.0,3,9,3440.0,0.0,2014,98045,47.4765,-121.734,3270.0,6037.0,0,111186.0
21088,3.0,2.5,2160.0,1250.0,3.0,0.0,0.0,3,8,1830.0,330.0,2010,98119,47.6515,-122.375,1870.0,2825.0,0,103547.0
21089,4.0,2.75,3820.0,8850.0,2.0,0.0,0.0,3,10,3820.0,0.0,2014,98033,47.6506,-122.195,2330.0,12000.0,0,162583.0
21090,2.0,2.0,1120.0,1039.0,2.0,0.0,0.0,3,7,840.0,280.0,2007,98144,47.5788,-122.315,1130.0,5400.0,0,70491.0
21091,4.0,2.5,2250.0,3916.0,2.0,0.0,0.0,3,8,2250.0,0.0,2014,98003,47.3413,-122.18,2156.0,3920.0,0,114031.0
21092,3.0,3.25,1540.0,1487.0,2.0,0.0,0.0,3,8,1540.0,0.0,2011,98027,47.5397,-122.027,1620.0,1104.0,0,139094.0
21093,2.0,2.25,1240.0,705.0,2.0,0.0,0.0,3,7,1150.0,90.0,2009,98027,47.5321,-122.073,1240.0,750.0,0,182870.0
21094,2.0,1.5,1160.0,1118.0,2.0,0.0,0.0,3,8,1020.0,140.0,2007,98117,47.6754,-122.375,1210.0,1118.0,0,153942.0
21095,5.0,3.5,2760.0,3865.0,2.5,0.0,0.0,3,8,2760.0,0.0,2013,98056,47.5049,-122.17,2590.0,4587.0,0,68653.0
21096,3.0,2.25,1580.0,1487.0,3.0,0.0,0.0,3,9,1580.0,0.0,2013,98199,47.6514,-122.38600000000001,1600.0,1525.0,0,103547.0
21097,3.0,3.25,1480.0,1192.0,2.0,0.0,0.0,3,8,1180.0,300.0,2013,98106,47.5556,-122.363,1330.0,1094.0,0,96410.0
21098,4.0,3.25,3740.0,11467.0,2.0,0.0,0.0,3,10,3740.0,0.0,2014,98029,47.581,-122.022,2510.0,27520.0,0,153814.0
21099,4.0,2.5,1950.0,5000.0,2.0,0.0,0.0,3,8,1950.0,0.0,2012,98065,47.515,-121.87200000000001,2710.0,5000.0,0,153611.0
21100,3.0,3.0,1530.0,1568.0,3.0,0.0,0.0,3,8,1530.0,0.0,2012,98117,47.6998,-122.367,1460.0,1224.0,0,101848.0
21101,3.0,2.5,1820.0,4200.0,2.0,0.0,0.0,3,8,1820.0,0.0,2014,98038,47.3693,-122.01700000000001,2370.0,4200.0,0,121696.0
21102,3.0,2.5,2760.0,6187.0,2.0,0.0,0.0,3,10,2760.0,0.0,2014,98075,47.5821,-122.04700000000001,2760.0,6600.0,0,163000.0
21103,5.0,2.75,3010.0,5398.0,2.0,0.0,0.0,3,9,3010.0,0.0,2014,98074,47.6067,-122.053,3360.0,5407.0,0,152332.0
21104,5.0,3.25,3860.0,9387.0,2.0,0.0,2.0,3,9,3860.0,0.0,2006,98065,47.538000000000004,-121.85799999999999,3860.0,8979.0,0,153611.0
21105,4.0,2.5,2490.0,6537.0,2.0,0.0,0.0,3,8,2490.0,0.0,2013,98065,47.5185,-121.884,2520.0,5848.0,0,153611.0
21106,4.0,2.5,3236.0,9608.0,2.0,0.0,0.0,3,10,3236.0,0.0,2005,98030,47.3838,-122.195,3236.0,9660.0,0,45887.0
21107,4.0,2.5,2830.0,14538.0,2.0,0.0,0.0,3,8,2830.0,0.0,2003,98065,47.5405,-121.882,2270.0,6939.0,0,153611.0
21108,3.0,2.0,1451.0,7159.0,1.0,0.0,0.0,3,7,1451.0,0.0,2010,98042,47.3754,-122.163,2303.0,6126.0,0,98333.0
21109,5.0,3.25,2910.0,5027.0,2.0,0.0,0.0,3,8,2040.0,0.0,2013,98106,47.5543,-122.359,2910.0,5027.0,0,96410.0
21110,3.0,2.5,1280.0,1845.0,3.0,0.0,0.0,3,8,1280.0,0.0,2009,98105,47.662,-122.324,1450.0,1889.0,0,85859.0
21111,3.0,2.25,1110.0,979.0,2.0,0.0,0.0,3,7,960.0,150.0,2008,98144,47.5999,-122.3,1170.0,1400.0,0,105461.0
21112,4.0,2.75,2840.0,8800.0,2.0,0.0,0.0,3,9,2840.0,0.0,2008,98033,47.7029,-122.171,1840.0,7700.0,0,129576.0
21113,3.0,1.75,1410.0,2052.0,2.0,0.0,0.0,3,8,1410.0,0.0,2014,98106,47.5171,-122.34700000000001,1410.0,1988.0,0,40125.0
21114,4.0,2.5,3250.0,13360.0,2.0,0.0,0.0,3,9,3250.0,0.0,2014,98030,47.3524,-122.198,2612.0,14448.0,0,62368.0
21115,4.0,2.75,3030.0,6625.0,2.0,0.0,0.0,3,8,3030.0,0.0,2011,98059,47.4815,-122.152,3030.0,9620.0,0,111824.0
21116,4.0,2.5,1983.0,6002.0,2.0,0.0,0.0,3,9,1983.0,0.0,2012,98092,47.3281,-122.164,2502.0,4750.0,0,91484.0
21117,3.0,3.25,2440.0,2812.0,2.0,0.0,0.0,3,8,1710.0,730.0,2005,98027,47.5362,-122.072,2440.0,2836.0,0,182870.0
21118,3.0,2.5,2313.0,5700.0,2.0,0.0,0.0,3,9,2313.0,0.0,2011,98030,47.3572,-122.20200000000001,2323.0,5701.0,0,62368.0
21119,3.0,2.25,1260.0,2556.0,2.0,0.0,0.0,3,7,1260.0,0.0,2005,98029,47.5482,-121.99799999999999,1630.0,2844.0,0,139094.0
21120,3.0,2.5,2000.0,3837.0,2.0,0.0,0.0,3,8,2000.0,0.0,2011,98072,47.7713,-122.167,2210.0,4075.0,0,119255.0
21121,2.0,1.75,1150.0,698.0,2.0,0.0,0.0,3,7,1150.0,0.0,2013,98027,47.5323,-122.071,1150.0,757.0,0,182870.0
21122,4.0,2.5,2820.0,6666.0,2.0,0.0,0.0,3,9,2820.0,0.0,2007,98038,47.3473,-122.031,1880.0,7200.0,0,96682.0
21123,2.0,1.75,1160.0,2500.0,2.0,0.0,0.0,3,7,1160.0,0.0,2008,98014,47.6489,-121.911,970.0,7500.0,0,122895.0
21124,3.0,2.25,1481.0,2820.0,2.0,0.0,0.0,3,7,1481.0,0.0,2012,98002,47.3457,-122.21700000000001,1481.0,2889.0,0,65000.0
21125,5.0,3.5,4390.0,6220.0,2.0,0.0,3.0,3,9,3170.0,1220.0,2013,98115,47.6789,-122.273,2740.0,6448.0,0,149940.0
21126,2.0,1.75,1570.0,1207.0,3.0,0.0,0.0,3,9,1570.0,0.0,2007,98004,47.6215,-122.20100000000001,1570.0,1206.0,0,175395.0
21127,4.0,3.0,3410.0,6541.0,2.0,0.0,2.0,3,9,2680.0,730.0,2007,98126,47.5416,-122.38,2300.0,6345.0,0,117434.0
21128,5.0,3.25,3480.0,6507.0,2.0,0.0,0.0,3,9,3480.0,0.0,2014,98074,47.607,-122.053,3360.0,5398.0,0,152332.0
21129,4.0,3.25,3430.0,9870.0,2.0,0.0,0.0,3,9,3430.0,0.0,2014,98011,47.776,-122.17299999999999,3360.0,9724.0,0,119255.0
21130,5.0,2.75,2880.0,8364.0,2.0,0.0,0.0,3,9,2880.0,0.0,2006,98059,47.4893,-122.147,3010.0,8296.0,0,115859.0
21131,3.0,2.5,2990.0,9413.0,2.0,0.0,0.0,3,10,2990.0,0.0,2006,98028,47.7341,-122.234,1940.0,9600.0,0,130139.0
21132,5.0,5.0,4490.0,10279.0,2.0,0.0,0.0,3,10,3930.0,560.0,2013,98004,47.5974,-122.20200000000001,2490.0,10279.0,0,191774.0
21133,5.0,4.0,4100.0,8120.0,2.0,0.0,0.0,3,9,4100.0,0.0,2011,98053,47.6917,-122.02,4100.0,7625.0,0,173940.0
21134,4.0,2.75,3870.0,10046.0,2.0,0.0,0.0,3,11,3870.0,0.0,2005,98033,47.6651,-122.191,3560.0,10046.0,0,162583.0
21135,2.0,1.5,800.0,2119.0,2.0,0.0,0.0,3,7,800.0,0.0,2008,98106,47.553999999999995,-122.36200000000001,1020.0,4800.0,0,96410.0
